age,taille,poids,sport_licence,niveau_etude,region,smoker,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret,loyer_mensuel_missing,score_credit_missing,historique_credits_missing
30,154.4,63.1,oui,0,Normandie,non,2005,veuf,1.0,0.68,308.0,10000.0,500.0,0,0,0
32,167.7,74.8,oui,4,Normandie,oui,2449,divorcé,2.5068201193520885,0.23,574.7797217537943,5000.0,500.0,0,1,1
63,161.0,60.1,oui,0,Île-de-France,non,2063,veuf,4.0,0.81,574.7797217537943,766.83,500.0,0,1,0
75,190.4,78.7,non,3,Normandie,non,4006,célibataire,2.0,0.18,803.0,10000.0,30356.044577144014,0,0,0
21,161.7,57.5,non,4,Bretagne,non,3115,veuf,1.0,0.62,574.7797217537943,5000.0,29331.08825921099,0,1,0
38,175.5,52.0,non,1,Bretagne,non,2801,veuf,4.0,0.97,684.0,5000.0,500.0,0,0,0
65,157.9,56.2,oui,4,Normandie,oui,500,marié,4.0,0.65,574.7797217537943,5000.0,500.0,0,1,0
61,194.4,81.5,oui,1,Occitanie,oui,3808,veuf,2.5068201193520885,0.01,740.0,5306.473283539622,6112.681951774728,1,0,1
57,148.3,90.4,oui,2,Occitanie,oui,2786,marié,2.5068201193520885,0.85,388.0,900.16,17092.267855096325,0,0,1
42,169.7,77.4,non,2,Occitanie,oui,4064,marié,3.0,0.7,574.7797217537943,5000.0,500.0,0,1,0
29,183.4,60.2,non,3,Hauts-de-France,oui,2937,veuf,2.5068201193520885,0.48,574.7797217537943,10000.0,5078.138149232034,0,1,1
30,186.9,59.2,oui,2,Corse,non,2365,marié,2.5068201193520885,0.62,420.0,5000.0,500.0,0,0,1
57,163.0,46.3,oui,4,Normandie,non,2709,veuf,2.5068201193520885,0.95,574.7797217537943,1170.82,14977.125218266314,0,1,1
23,170.2,74.9,oui,3,Île-de-France,non,2043,célibataire,2.5068201193520885,0.95,312.0,5306.473283539622,500.0,1,0,1
25,154.6,76.0,oui,3,Provence-Alpes-Côte d’Azur,oui,3480,veuf,2.5068201193520885,0.24,574.7797217537943,549.28,500.0,0,1,1
47,144.4,75.6,non,4,Provence-Alpes-Côte d’Azur,oui,1341,marié,3.0,0.21,574.7797217537943,535.8,500.0,0,1,0
44,166.9,78.8,oui,3,Hauts-de-France,oui,2631,veuf,2.5068201193520885,0.81,700.0,5000.0,500.0,0,0,1
54,164.5,70.1,oui,4,Île-de-France,oui,3079,divorcé,2.0,0.01,688.0,10000.0,34915.50123688907,0,0,0
52,163.2,64.0,oui,4,Provence-Alpes-Côte d’Azur,non,4242,veuf,4.0,0.93,763.0,5306.473283539622,27946.98720461971,1,0,0
50,167.5,79.9,oui,4,Hauts-de-France,non,3836,veuf,1.0,0.46,625.0,829.9,15325.791331386145,0,0,0
31,168.6,55.9,non,2,Île-de-France,oui,1079,divorcé,2.5068201193520885,0.43,574.7797217537943,1372.07,500.0,0,1,1
49,163.7,55.5,non,4,Occitanie,non,4140,marié,2.5068201193520885,0.64,574.7797217537943,5306.473283539622,34638.12687687052,1,1,1
23,189.6,57.9,non,2,Provence-Alpes-Côte d’Azur,oui,1633,veuf,2.5068201193520885,0.56,574.7797217537943,5000.0,4468.216022832511,0,1,1
26,179.2,64.8,oui,0,Occitanie,oui,2963,veuf,2.5068201193520885,0.9,823.0,5000.0,500.0,0,0,1
60,164.9,71.6,oui,1,Île-de-France,non,2771,veuf,2.5068201193520885,0.86,574.7797217537943,5306.473283539622,27609.80950298059,1,1,1
30,158.0,46.5,oui,1,Normandie,non,3792,veuf,1.0,0.74,574.7797217537943,1184.7,500.0,0,1,0
50,166.2,64.3,non,4,Bretagne,non,583,célibataire,2.5068201193520885,0.98,639.0,5306.473283539622,17817.887058609354,1,0,1
57,175.2,111.2,non,4,Auvergne-Rhône-Alpes,non,2874,divorcé,2.5068201193520885,0.43,574.7797217537943,5306.473283539622,32428.193490784983,1,1,1
55,180.7,71.3,oui,0,Bretagne,oui,4437,veuf,4.0,0.61,574.7797217537943,5306.473283539622,4266.582561275933,1,1,0
63,180.5,90.2,oui,1,Auvergne-Rhône-Alpes,non,500,veuf,5.0,0.62,574.7797217537943,5306.473283539622,500.0,1,1,0
51,167.7,92.0,oui,0,Île-de-France,non,2637,veuf,2.5068201193520885,0.11,574.7797217537943,5306.473283539622,500.0,1,1,1
71,168.0,57.4,non,1,Île-de-France,oui,2725,marié,1.0,0.38,574.7797217537943,856.41,500.0,0,1,0
75,174.7,54.9,oui,0,Provence-Alpes-Côte d’Azur,non,1860,veuf,5.0,0.67,827.0,5306.473283539622,500.0,1,0,0
74,155.7,66.2,oui,0,Occitanie,non,2117,veuf,2.5068201193520885,0.32,574.7797217537943,10000.0,21457.100991322524,0,1,1
61,167.4,62.3,oui,1,Occitanie,oui,2947,veuf,3.0,0.83,472.0,5306.473283539622,3569.6355332015887,1,0,0
24,174.9,64.1,oui,1,Hauts-de-France,oui,1975,divorcé,5.0,0.87,574.7797217537943,5306.473283539622,500.0,1,1,0
39,168.8,79.4,non,1,Île-de-France,non,500,divorcé,3.0,0.79,630.0,5000.0,13979.174352237564,0,0,0
29,163.4,60.5,oui,4,Provence-Alpes-Côte d’Azur,non,1053,marié,2.5068201193520885,0.23,667.0,5000.0,9769.757877188596,0,0,1
41,177.0,59.9,oui,3,Auvergne-Rhône-Alpes,oui,1764,marié,2.5068201193520885,0.84,797.0,5306.473283539622,500.0,1,0,1
70,164.4,51.8,oui,0,Île-de-France,non,4000,marié,1.0,0.57,574.7797217537943,5306.473283539622,26832.70416512096,1,1,0
49,168.8,52.8,oui,1,Bretagne,oui,3767,veuf,2.5068201193520885,0.78,656.0,5000.0,26881.950730589386,0,0,1
72,167.2,77.3,non,3,Hauts-de-France,oui,2699,veuf,2.0,0.44,836.0,667.22,17755.675219155306,0,0,0
36,151.9,84.7,non,4,Auvergne-Rhône-Alpes,oui,3942,marié,2.5068201193520885,0.88,574.7797217537943,10000.0,1837.5326536775867,0,1,1
38,169.1,79.2,non,3,Normandie,non,819,célibataire,2.5068201193520885,0.41,513.0,10000.0,16862.130138531378,0,0,1
30,175.3,61.8,oui,2,Île-de-France,oui,2120,célibataire,1.0,0.3,574.7797217537943,10000.0,11361.245627716467,0,1,0
33,179.0,80.0,non,2,Provence-Alpes-Côte d’Azur,oui,4548,divorcé,2.5068201193520885,0.71,760.0,10000.0,4443.768589797662,0,0,1
41,191.8,89.3,oui,2,Auvergne-Rhône-Alpes,non,1818,divorcé,1.0,0.58,574.7797217537943,10000.0,500.0,0,1,0
32,169.5,63.6,non,1,Auvergne-Rhône-Alpes,non,2688,veuf,2.5068201193520885,0.19,574.7797217537943,5306.473283539622,21960.661175079764,1,1,1
31,163.1,90.2,oui,0,Île-de-France,oui,2956,veuf,2.5068201193520885,0.49,574.7797217537943,520.14,15295.471404189071,0,1,1
62,172.3,78.8,non,4,Bretagne,non,3684,divorcé,5.0,0.15,574.7797217537943,673.36,44229.06422638054,0,1,0
47,162.1,73.8,oui,4,Auvergne-Rhône-Alpes,non,2888,veuf,2.5068201193520885,0.18,842.0,5306.473283539622,8949.265211124051,1,0,1
70,161.1,65.6,oui,1,Corse,non,4561,veuf,2.5068201193520885,0.49,574.7797217537943,5306.473283539622,9215.39210143838,1,1,1
27,160.6,56.9,non,3,Occitanie,oui,1016,veuf,2.5068201193520885,0.21,698.0,5000.0,500.0,0,0,1
49,163.3,81.5,non,1,Auvergne-Rhône-Alpes,non,879,veuf,4.0,0.97,574.7797217537943,5306.473283539622,500.0,1,1,0
56,173.5,77.2,non,1,Hauts-de-France,non,1732,célibataire,5.0,0.9,574.7797217537943,697.76,2553.973377221469,0,1,0
40,166.5,85.9,non,3,Auvergne-Rhône-Alpes,oui,2383,veuf,2.5068201193520885,0.58,574.7797217537943,5306.473283539622,3082.0253948532977,1,1,1
26,188.3,85.6,non,0,Occitanie,non,2187,divorcé,4.0,0.26,574.7797217537943,5000.0,500.0,0,1,0
58,171.8,73.1,oui,4,Provence-Alpes-Côte d’Azur,oui,1141,veuf,1.0,0.03,574.7797217537943,10000.0,25733.17777799273,0,1,0
67,192.4,56.6,oui,2,Hauts-de-France,non,2333,célibataire,5.0,0.37,331.0,944.55,18317.849623818805,0,0,0
45,168.5,62.1,non,1,Normandie,oui,3432,célibataire,2.5068201193520885,0.24,709.0,5000.0,500.0,0,0,1
37,167.4,97.1,oui,2,Hauts-de-France,non,1621,veuf,1.0,0.47,574.7797217537943,5000.0,500.0,0,1,0
23,161.3,65.5,oui,2,Occitanie,non,1331,marié,2.5068201193520885,0.45,574.7797217537943,796.42,500.0,0,1,1
51,160.6,85.4,non,0,Auvergne-Rhône-Alpes,oui,1343,veuf,1.0,0.0,574.7797217537943,5306.473283539622,500.0,1,1,0
69,165.0,68.8,non,0,Hauts-de-France,oui,1633,marié,2.5068201193520885,0.57,589.0,5000.0,500.0,0,0,1
30,183.7,93.2,non,2,Provence-Alpes-Côte d’Azur,oui,2085,marié,4.0,0.7,574.7797217537943,5306.473283539622,24853.9628778935,1,1,0
58,170.6,74.2,oui,3,Provence-Alpes-Côte d’Azur,oui,4066,célibataire,1.0,0.39,574.7797217537943,10000.0,32722.27691992081,0,1,0
50,160.1,57.8,non,2,Île-de-France,oui,4841,veuf,1.0,0.51,574.7797217537943,5306.473283539622,500.0,1,1,0
65,182.7,96.9,oui,0,Bretagne,non,2943,veuf,0.0,0.98,574.7797217537943,5000.0,500.0,0,1,0
31,176.5,74.4,non,0,Corse,oui,5325,veuf,2.0,0.98,777.0,10000.0,500.0,0,0,0
55,172.8,77.6,non,0,Normandie,oui,500,veuf,2.0,0.25,574.7797217537943,10000.0,500.0,0,1,0
62,161.2,66.5,non,2,Île-de-France,oui,2492,divorcé,4.0,0.12,765.0,557.46,500.0,0,0,0
60,162.5,82.9,oui,0,Normandie,oui,1567,célibataire,2.5068201193520885,0.26,421.0,5306.473283539622,500.0,1,0,1
20,167.0,66.3,non,0,Occitanie,oui,4593,veuf,2.5068201193520885,0.91,574.7797217537943,5306.473283539622,15603.073718479369,1,1,1
57,157.6,65.6,oui,0,Hauts-de-France,non,1211,célibataire,2.5068201193520885,0.98,574.7797217537943,5306.473283539622,500.0,1,1,1
53,200.7,58.1,non,2,Corse,oui,2404,célibataire,2.5068201193520885,0.96,574.7797217537943,10000.0,7071.687030975113,0,1,1
62,147.8,42.8,non,1,Hauts-de-France,oui,3626,divorcé,1.0,0.85,574.7797217537943,792.85,500.0,0,1,0
43,183.1,54.8,non,2,Île-de-France,non,3213,divorcé,2.5068201193520885,0.47,801.0,925.11,7863.288728464396,0,0,1
34,175.7,52.1,non,2,Provence-Alpes-Côte d’Azur,oui,2539,célibataire,2.5068201193520885,0.46,799.0,1670.42,16680.10654308674,0,0,1
26,192.2,72.1,non,4,Provence-Alpes-Côte d’Azur,oui,3211,marié,3.0,0.46,574.7797217537943,5306.473283539622,16860.454644552894,1,1,0
64,173.1,48.7,oui,4,Provence-Alpes-Côte d’Azur,non,2960,divorcé,2.0,0.82,574.7797217537943,559.3,44578.24020169281,0,1,0
27,179.8,55.6,non,0,Île-de-France,oui,4800,veuf,2.5068201193520885,0.54,574.7797217537943,5000.0,7436.577221367214,0,1,1
63,163.4,72.4,oui,0,Hauts-de-France,non,1454,veuf,2.5068201193520885,0.06,597.0,5306.473283539622,500.0,1,0,1
47,175.8,91.0,non,3,Bretagne,non,3757,divorcé,2.0,0.46,333.0,10000.0,25352.568186117427,0,0,0
23,167.9,68.7,oui,3,Île-de-France,non,1055,veuf,2.5068201193520885,0.05,332.0,5306.473283539622,5314.986397004364,1,0,1
49,155.6,56.5,non,0,Provence-Alpes-Côte d’Azur,oui,3146,veuf,2.5068201193520885,0.79,574.7797217537943,5306.473283539622,791.9467996592607,1,1,1
40,162.8,79.0,non,0,Provence-Alpes-Côte d’Azur,oui,1773,divorcé,3.0,0.3,326.0,793.44,500.0,0,0,0
56,181.5,57.7,non,3,Normandie,non,3050,marié,3.0,0.85,574.7797217537943,10000.0,10134.295970248364,0,1,0
40,155.8,58.4,non,4,Occitanie,oui,980,veuf,2.5068201193520885,0.02,574.7797217537943,5306.473283539622,4234.861964112521,1,1,1
37,169.4,57.4,oui,3,Auvergne-Rhône-Alpes,non,2081,veuf,2.5068201193520885,0.61,574.7797217537943,10000.0,2874.797371189105,0,1,1
44,173.8,53.9,oui,1,Auvergne-Rhône-Alpes,non,2683,marié,2.5068201193520885,0.26,717.0,1150.78,15174.443839106432,0,0,1
48,158.6,68.0,non,4,Hauts-de-France,oui,2950,veuf,2.5068201193520885,0.18,574.7797217537943,576.86,500.0,0,1,1
75,160.2,56.1,non,2,Corse,oui,1472,veuf,0.0,0.65,311.0,1013.43,500.0,0,0,0
23,167.8,73.1,non,0,Île-de-France,non,3413,veuf,2.5068201193520885,0.94,574.7797217537943,5306.473283539622,27984.65740434,1,1,1
54,162.1,75.1,oui,2,Provence-Alpes-Côte d’Azur,non,3615,marié,5.0,0.06,574.7797217537943,5306.473283539622,29268.52142958662,1,1,0
57,168.2,74.3,non,4,Bretagne,non,3063,veuf,2.5068201193520885,0.16,574.7797217537943,10000.0,33734.79505913363,0,1,1
48,182.4,97.4,non,2,Île-de-France,oui,2943,veuf,1.0,0.48,431.0,10000.0,500.0,0,0,0
72,164.6,90.2,oui,2,Hauts-de-France,non,4236,divorcé,0.0,0.48,574.7797217537943,5000.0,15858.825823735377,0,1,0
37,166.1,79.7,non,4,Occitanie,non,3873,veuf,5.0,0.01,521.0,5306.473283539622,24410.44683213448,1,0,0
63,156.5,68.6,oui,2,Bretagne,non,2702,divorcé,1.0,0.82,574.7797217537943,5306.473283539622,20942.25917755308,1,1,0
53,171.9,60.7,non,0,Île-de-France,oui,2774,divorcé,3.0,0.65,387.0,5306.473283539622,7725.751896419467,1,0,0
67,182.9,76.0,non,0,Corse,non,3329,divorcé,2.5068201193520885,0.66,574.7797217537943,5000.0,500.0,0,1,1
37,169.5,66.4,non,1,Auvergne-Rhône-Alpes,non,2293,veuf,2.5068201193520885,0.25,574.7797217537943,5306.473283539622,500.0,1,1,1
61,175.3,76.7,oui,2,Bretagne,non,1525,veuf,3.0,0.04,574.7797217537943,5306.473283539622,500.0,1,1,0
23,155.4,75.8,non,3,Occitanie,non,737,divorcé,0.0,0.87,715.0,10000.0,500.0,0,0,0
22,165.0,72.7,oui,1,Île-de-France,non,6058,célibataire,4.0,0.86,505.0,10000.0,23227.768990853107,0,0,0
48,161.6,70.9,non,3,Normandie,non,3242,veuf,2.5068201193520885,0.94,703.0,5306.473283539622,38490.88667086856,1,0,1
45,156.0,68.8,oui,1,Normandie,oui,1980,célibataire,2.5068201193520885,1.0,550.0,10000.0,500.0,0,0,1
22,155.6,68.6,oui,0,Auvergne-Rhône-Alpes,non,2187,veuf,4.0,0.82,304.0,926.14,2711.798133577189,0,0,0
24,175.3,68.9,non,1,Normandie,non,3160,marié,2.5068201193520885,0.54,574.7797217537943,5000.0,5885.248364299023,0,1,1
19,174.6,66.8,non,0,Île-de-France,non,500,veuf,2.5068201193520885,0.72,574.7797217537943,565.85,500.0,0,1,1
25,176.8,87.9,non,4,Provence-Alpes-Côte d’Azur,non,2076,veuf,1.0,0.71,461.0,5306.473283539622,5735.714232319874,1,0,0
71,185.8,73.7,oui,4,Auvergne-Rhône-Alpes,non,3698,veuf,4.0,0.92,574.7797217537943,542.14,35704.02867804475,0,1,0
67,175.7,51.6,non,2,Auvergne-Rhône-Alpes,non,2104,célibataire,2.5068201193520885,0.51,747.0,10000.0,6624.754795356207,0,0,1
59,177.8,70.5,oui,4,Provence-Alpes-Côte d’Azur,oui,1875,célibataire,1.0,0.06,446.0,10000.0,500.0,0,0,0
40,166.9,87.4,oui,3,Normandie,oui,2035,veuf,1.0,0.55,529.0,5000.0,500.0,0,0,0
40,167.9,62.5,non,2,Bretagne,non,2673,veuf,2.5068201193520885,0.72,574.7797217537943,477.14,500.0,0,1,1
70,151.3,72.5,non,1,Auvergne-Rhône-Alpes,non,2146,veuf,2.5068201193520885,0.89,658.0,5306.473283539622,500.0,1,0,1
52,154.3,65.3,oui,3,Bretagne,non,2449,veuf,2.5068201193520885,0.88,574.7797217537943,499.85,36081.522445990064,0,1,1
50,161.8,63.6,oui,1,Bretagne,non,1341,veuf,2.5068201193520885,0.15,425.0,1044.26,22037.929222449835,0,0,1
49,168.2,77.6,oui,0,Bretagne,non,2778,célibataire,2.5068201193520885,0.55,488.0,5306.473283539622,8869.896214670236,1,0,1
23,154.7,60.8,oui,3,Auvergne-Rhône-Alpes,non,2015,célibataire,2.5068201193520885,0.73,574.7797217537943,5306.473283539622,23309.683500601623,1,1,1
46,165.5,76.8,oui,1,Bretagne,oui,3890,veuf,4.0,0.43,574.7797217537943,5000.0,10979.403944038244,0,1,0
34,173.4,78.1,oui,3,Île-de-France,non,2021,divorcé,3.0,0.45,560.0,458.25,23955.26251765689,0,0,0
73,180.1,87.1,non,0,Bretagne,oui,1567,veuf,3.0,0.12,600.0,10000.0,500.0,0,0,0
42,177.3,93.6,oui,0,Bretagne,non,3959,veuf,2.5068201193520885,0.13,574.7797217537943,936.57,15109.22685490358,0,1,1
67,165.0,80.6,non,0,Hauts-de-France,oui,3106,veuf,5.0,0.95,574.7797217537943,10000.0,9280.855151684917,0,1,0
23,173.0,56.3,non,3,Auvergne-Rhône-Alpes,non,4637,célibataire,2.5068201193520885,0.7,574.7797217537943,990.74,28890.12779803975,0,1,1
45,167.7,51.6,non,0,Île-de-France,oui,2100,célibataire,2.0,0.06,574.7797217537943,10000.0,1161.0063350637404,0,1,0
37,159.6,68.5,oui,4,Provence-Alpes-Côte d’Azur,oui,1620,veuf,2.5068201193520885,0.82,574.7797217537943,5000.0,23650.582255382167,0,1,1
48,185.2,66.6,non,1,Île-de-France,non,3620,veuf,4.0,0.73,744.0,520.98,20866.796442055293,0,0,0
43,171.4,72.2,non,1,Hauts-de-France,non,2130,marié,2.5068201193520885,0.12,574.7797217537943,5306.473283539622,500.0,1,1,1
56,184.3,63.5,non,0,Île-de-France,oui,500,veuf,2.0,0.59,389.0,707.6,500.0,0,0,0
32,158.3,82.8,oui,3,Corse,oui,2659,veuf,2.5068201193520885,0.58,574.7797217537943,5306.473283539622,4720.624452964814,1,1,1
65,175.8,61.9,non,3,Auvergne-Rhône-Alpes,non,2952,veuf,2.5068201193520885,0.49,846.0,1145.45,500.0,0,0,1
27,140.3,68.2,non,4,Hauts-de-France,oui,3971,marié,2.5068201193520885,0.91,328.0,914.12,500.0,0,0,1
62,189.2,46.8,non,4,Île-de-France,non,1624,célibataire,2.5068201193520885,0.56,574.7797217537943,5000.0,500.0,0,1,1
28,144.6,66.3,oui,4,Bretagne,non,1243,divorcé,2.5068201193520885,0.09,574.7797217537943,5306.473283539622,22315.68936022556,1,1,1
21,178.9,90.1,oui,3,Hauts-de-France,non,3035,veuf,3.0,0.89,520.0,5306.473283539622,500.0,1,0,0
62,186.1,74.5,non,3,Provence-Alpes-Côte d’Azur,oui,3309,divorcé,2.5068201193520885,0.91,574.7797217537943,10000.0,500.0,0,1,1
62,169.9,81.2,oui,0,Provence-Alpes-Côte d’Azur,oui,1653,veuf,2.5068201193520885,0.84,574.7797217537943,496.36,500.0,0,1,1
59,177.0,66.4,non,4,Normandie,oui,658,marié,2.5068201193520885,0.58,574.7797217537943,939.3,500.0,0,1,1
45,181.1,74.0,non,4,Occitanie,non,1811,célibataire,2.5068201193520885,0.79,574.7797217537943,5000.0,12175.343197428883,0,1,1
68,161.7,56.7,non,0,Provence-Alpes-Côte d’Azur,oui,2012,marié,2.5068201193520885,0.07,574.7797217537943,5000.0,500.0,0,1,1
73,171.7,82.3,non,3,Occitanie,non,500,veuf,1.0,0.46,574.7797217537943,5306.473283539622,7021.788190603442,1,1,0
49,175.1,75.4,oui,2,Île-de-France,non,2396,veuf,2.5068201193520885,0.11,574.7797217537943,5306.473283539622,17193.536653722953,1,1,1
49,160.3,95.3,oui,0,Hauts-de-France,non,1549,veuf,2.5068201193520885,0.06,707.0,5000.0,500.0,0,0,1
69,173.4,64.9,non,0,Île-de-France,non,3209,veuf,2.5068201193520885,0.28,555.0,5306.473283539622,500.0,1,0,1
60,167.4,48.6,non,1,Corse,oui,564,divorcé,2.5068201193520885,0.48,647.0,5306.473283539622,500.0,1,0,1
39,150.1,68.3,oui,0,Normandie,oui,4256,célibataire,1.0,0.18,574.7797217537943,5000.0,500.0,0,1,0
70,152.8,56.4,non,0,Auvergne-Rhône-Alpes,non,500,veuf,2.5068201193520885,0.42,502.0,5306.473283539622,500.0,1,0,1
36,166.5,56.0,oui,3,Auvergne-Rhône-Alpes,oui,2349,divorcé,2.5068201193520885,0.75,574.7797217537943,545.52,6570.266617666185,0,1,1
27,174.7,72.6,non,0,Île-de-France,non,3134,célibataire,2.5068201193520885,0.7,574.7797217537943,5000.0,20230.48578431559,0,1,1
45,173.4,61.7,oui,0,Hauts-de-France,oui,3118,marié,2.5068201193520885,0.84,574.7797217537943,10000.0,3912.7534320990458,0,1,1
24,174.4,81.1,non,0,Auvergne-Rhône-Alpes,non,3386,marié,0.0,0.14,574.7797217537943,5306.473283539622,25597.8522782732,1,1,0
43,154.6,78.4,non,1,Occitanie,oui,1566,veuf,4.0,0.07,559.0,5000.0,500.0,0,0,0
25,174.8,64.5,non,1,Normandie,non,1430,veuf,5.0,0.6,574.7797217537943,547.16,3983.8067140302255,0,1,0
22,167.6,94.3,oui,1,Corse,non,4832,veuf,2.5068201193520885,0.42,308.0,904.39,15061.562123185193,0,0,1
31,165.4,57.4,non,0,Bretagne,oui,3160,divorcé,2.5068201193520885,0.98,710.0,5306.473283539622,500.0,1,0,1
64,152.8,59.8,oui,3,Corse,oui,2918,veuf,2.5068201193520885,0.26,580.0,5306.473283539622,3435.0183106893933,1,0,1
56,167.1,70.1,non,2,Auvergne-Rhône-Alpes,non,2677,célibataire,1.0,0.28,574.7797217537943,852.35,500.0,0,1,0
57,167.6,72.6,non,2,Bretagne,non,2661,veuf,1.0,0.13,574.7797217537943,10000.0,500.0,0,1,0
39,158.7,69.0,non,3,Bretagne,oui,2371,marié,2.5068201193520885,0.13,657.0,10000.0,3487.281863397264,0,0,1
39,157.2,66.2,non,4,Hauts-de-France,non,3923,divorcé,2.0,0.18,588.0,10000.0,7760.253767308554,0,0,0
18,154.8,91.7,oui,0,Île-de-France,oui,2365,marié,2.5068201193520885,0.85,574.7797217537943,5000.0,500.0,0,1,1
48,171.3,71.1,non,0,Provence-Alpes-Côte d’Azur,non,887,veuf,2.5068201193520885,0.93,574.7797217537943,5000.0,500.0,0,1,1
34,162.7,44.8,non,1,Auvergne-Rhône-Alpes,non,1551,célibataire,2.5068201193520885,0.77,807.0,5306.473283539622,5793.562774277928,1,0,1
75,176.8,71.4,non,2,Hauts-de-France,oui,4527,divorcé,4.0,0.09,574.7797217537943,5000.0,500.0,0,1,0
32,195.0,81.5,oui,1,Provence-Alpes-Côte d’Azur,non,775,veuf,2.0,0.41,782.0,676.77,500.0,0,0,0
21,156.5,90.2,oui,3,Auvergne-Rhône-Alpes,non,1198,célibataire,2.5068201193520885,0.17,574.7797217537943,5306.473283539622,10625.75042952068,1,1,1
65,159.6,60.4,non,1,Île-de-France,non,4292,veuf,2.5068201193520885,0.07,574.7797217537943,10000.0,500.0,0,1,1
29,170.3,70.5,non,4,Occitanie,non,1396,veuf,4.0,0.88,574.7797217537943,5000.0,2492.2065689124943,0,1,0
58,181.4,74.7,oui,2,Provence-Alpes-Côte d’Azur,oui,1722,célibataire,2.5068201193520885,0.11,340.0,647.09,5053.801608272176,0,0,1
43,169.7,90.5,oui,1,Île-de-France,non,1420,célibataire,2.5068201193520885,0.36,574.7797217537943,542.47,15177.459434337215,0,1,1
69,189.0,78.5,non,3,Île-de-France,oui,631,veuf,2.5068201193520885,0.54,574.7797217537943,5000.0,500.0,0,1,1
31,170.4,72.7,oui,0,Auvergne-Rhône-Alpes,oui,2564,veuf,5.0,0.25,574.7797217537943,5306.473283539622,15993.105846557508,1,1,0
47,152.7,85.6,non,3,Auvergne-Rhône-Alpes,non,2804,divorcé,1.0,0.42,571.0,1276.47,500.0,0,0,0
65,165.4,132.2,oui,1,Provence-Alpes-Côte d’Azur,oui,2083,divorcé,2.5068201193520885,0.91,574.7797217537943,341.84,500.0,0,1,1
42,166.4,75.2,oui,1,Normandie,non,2688,célibataire,2.5068201193520885,0.51,574.7797217537943,938.17,8595.458370630913,0,1,1
64,172.9,86.0,oui,0,Provence-Alpes-Côte d’Azur,oui,1865,célibataire,2.5068201193520885,0.94,574.7797217537943,10000.0,500.0,0,1,1
63,184.0,71.9,oui,0,Normandie,oui,2681,veuf,2.5068201193520885,0.59,574.7797217537943,5000.0,500.0,0,1,1
29,160.7,106.2,oui,2,Île-de-France,non,500,divorcé,2.5068201193520885,0.46,574.7797217537943,5000.0,25564.81387042577,0,1,1
63,167.5,80.3,oui,2,Bretagne,non,803,marié,4.0,0.64,574.7797217537943,5306.473283539622,5631.890337455016,1,1,0
69,173.4,73.7,oui,4,Occitanie,non,1800,veuf,2.5068201193520885,0.13,574.7797217537943,995.68,13802.115174157956,0,1,1
29,170.8,80.1,oui,4,Hauts-de-France,oui,3290,veuf,4.0,0.98,574.7797217537943,831.67,28809.36183078772,0,1,0
20,166.0,76.2,oui,2,Provence-Alpes-Côte d’Azur,non,2118,célibataire,5.0,0.95,574.7797217537943,5306.473283539622,24222.133744595736,1,1,0
18,163.8,71.2,non,0,Provence-Alpes-Côte d’Azur,oui,1532,marié,4.0,0.87,692.0,10000.0,8662.988273549805,0,0,0
40,161.4,68.4,non,1,Corse,non,3559,marié,1.0,0.08,574.7797217537943,5306.473283539622,500.0,1,1,0
56,164.2,65.0,non,3,Corse,oui,2145,veuf,2.5068201193520885,0.61,574.7797217537943,5306.473283539622,500.0,1,1,1
69,174.3,75.5,oui,3,Corse,oui,4135,célibataire,2.5068201193520885,0.63,574.7797217537943,1009.87,17357.02849517619,0,1,1
42,192.5,55.7,non,4,Corse,non,3076,divorcé,3.0,0.83,574.7797217537943,5000.0,24758.970455965453,0,1,0
44,176.0,100.9,oui,2,Île-de-France,non,2049,veuf,2.5068201193520885,0.03,574.7797217537943,10000.0,31051.059716550622,0,1,1
48,170.7,59.0,oui,1,Provence-Alpes-Côte d’Azur,oui,4623,marié,2.5068201193520885,0.83,574.7797217537943,5000.0,14259.662086027303,0,1,1
31,147.4,51.5,oui,3,Normandie,non,2088,veuf,2.5068201193520885,0.93,574.7797217537943,5306.473283539622,26015.335203937942,1,1,1
25,162.8,64.1,oui,3,Provence-Alpes-Côte d’Azur,oui,2506,célibataire,2.5068201193520885,0.0,574.7797217537943,5306.473283539622,21392.050317327623,1,1,1
31,167.8,71.2,non,2,Auvergne-Rhône-Alpes,oui,2641,marié,4.0,0.1,468.0,5000.0,1982.6447505890155,0,0,0
19,186.6,87.8,oui,1,Île-de-France,oui,2061,célibataire,2.5068201193520885,0.5,476.0,470.72,500.0,0,0,1
37,168.7,63.5,oui,2,Corse,oui,4338,veuf,2.5068201193520885,0.61,665.0,5306.473283539622,500.0,1,0,1
23,169.0,51.0,oui,4,Occitanie,non,2830,célibataire,2.0,0.11,399.0,10000.0,36111.40006968672,0,0,0
58,152.9,46.4,non,1,Auvergne-Rhône-Alpes,non,3414,divorcé,2.5068201193520885,0.45,574.7797217537943,5306.473283539622,9118.964807625118,1,1,1
22,160.0,87.0,non,0,Provence-Alpes-Côte d’Azur,non,2411,marié,2.5068201193520885,0.62,574.7797217537943,5000.0,1082.094646179032,0,1,1
52,191.5,70.1,non,4,Corse,non,4062,veuf,4.0,0.92,686.0,5306.473283539622,26719.099677875503,1,0,0
